date,level_1,level_2,level_3,lati,longti,refugee,sum_1,sum_2,sum_3,sum
2013/9/23,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,43608,161833,43608,43608,1570911,
2013/9/22,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,43550,161921,43550,43550,1567062,
2013/9/21,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,43492,162009,43492,43492,1563163,
2013/9/20,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,43435,162097,43435,43435,1558527,
2013/9/19,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,43377,162186,43377,43377,1553890,
2013/9/18,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,43174,162036,43174,43174,1550592,
2013/9/17,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,43006,161768,43006,43006,1546663,
2013/9/16,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,42838,161500,42838,42838,1543024,
2013/9/15,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,42674,161297,42674,42674,1538440,
2013/9/14,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,42511,161094,42511,42511,1533855,
2013/9/13,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,42347,160891,42347,42347,1529092,
2013/9/12,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,42183,160688,42183,42183,1524329,
2013/9/11,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,42019,160485,42019,42019,1518317,
2013/9/10,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,41856,160282,41856,41856,1512304,
2013/9/9,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,41692,160079,41692,41692,1506292,
2013/9/8,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,41528,159876,41528,41528,1502288,
2013/9/7,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,41364,159673,41364,41364,1498283,
2013/9/6,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,41201,159470,41201,41201,1494279,
2013/9/5,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,41037,159267,41037,41037,1489020,
2013/9/4,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,40873,159064,40873,40873,1482937,
2013/9/3,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,40709,158861,40709,40709,1477223,
2013/9/2,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,40546,158658,40546,40546,1471338,
2013/9/1,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,40382,158367,40382,40382,1468144,
2013/8/31,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,40302,158175,40302,40302,1464780,
2013/8/30,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,40223,157982,40223,40223,1460785,
2013/8/29,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,40143,157790,40143,40143,1456790,
2013/8/28,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,39904,157381,39904,39904,1452420,
2013/8/27,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,39666,156972,39666,39666,1447986,
2013/8/26,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,39428,156564,39428,39428,1439809,
2013/8/25,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,39189,156155,39189,39189,1434294,
2013/8/24,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,39144,156049,39144,39144,1429082,
2013/8/23,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,39099,155948,39099,39099,1423876,
2013/8/22,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,39054,155847,39054,39054,1417202,
2013/8/21,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,39010,155746,39010,39010,1413998,
2013/8/20,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38965,155646,38965,38965,1411424,
2013/8/19,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38920,155545,38920,38920,1408280,
2013/8/18,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38875,155444,38875,38875,1405316,
2013/8/17,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38830,155343,38830,38830,1403292,
2013/8/16,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38786,155243,38786,38786,1401269,
2013/8/15,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38741,155142,38741,38741,1397988,
2013/8/14,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38696,155041,38696,38696,1396104,
2013/8/13,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38651,154940,38651,38651,1392420,
2013/8/12,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38638,154849,38638,38638,1389253,
2013/8/11,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38624,154807,38624,38624,1388204,
2013/8/10,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38611,154765,38611,38611,1387155,
2013/8/9,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38597,154723,38597,38597,1386106,
2013/8/8,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38584,154681,38584,38584,1385357,
2013/8/7,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38570,154640,38570,38570,1383913,
2013/8/6,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38557,154598,38557,38557,1382314,
2013/8/5,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,39484,159293,39484,39484,1384615,
2013/8/4,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,40412,160959,40412,40412,1384134,
2013/8/3,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,40374,160872,40374,40374,1381900,
2013/8/2,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,40336,160785,40336,40336,1379666,
2013/8/1,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,40298,160698,40298,40298,1376182,
2013/7/31,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,40260,160609,40260,40260,1372142,
2013/7/30,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,40222,160520,40222,40222,1368559,
2013/7/29,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,40184,160431,40184,40184,1363550,
2013/7/28,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,40146,160342,40146,40146,1360765,
2013/7/27,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,40121,160271,40121,40121,1358442,
2013/7/26,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,40095,160200,40095,40095,1356119,
2013/7/25,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,40070,160129,40070,40070,1353776,
2013/7/24,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,40005,159976,40005,40005,1350643,
2013/7/23,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,39940,159822,39940,39940,1347658,
2013/7/22,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,39319,162098,39319,39319,1346240,
2013/7/21,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,39250,161709,39250,39250,1339587,
2013/7/20,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,39219,161608,39219,39219,1333222,
2013/7/19,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,39188,161506,39188,39188,1326857,
2013/7/18,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,39158,161405,39158,39158,1323838,
2013/7/17,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,39127,161332,39127,39127,1319870,
2013/7/16,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,39062,161181,39062,39062,1315938,
2013/7/15,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,39013,160993,39013,39013,1309384,
2013/7/14,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38994,160908,38994,38994,1305263,
2013/7/13,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38976,160822,38976,38976,1300782,
2013/7/12,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38957,160736,38957,38957,1296764,
2013/7/11,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38938,160651,38938,38938,1293871,
2013/7/10,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38892,160580,38892,38892,1301930,
2013/7/9,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38846,160509,38846,38846,1298701,
2013/7/8,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38753,160267,38753,38753,1294858,
2013/7/7,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38634,160118,38634,38634,1292492,
2013/7/6,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38606,160041,38606,38606,1289720,
2013/7/5,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38577,159964,38577,38577,1286947,
2013/7/4,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38548,159886,38548,38548,1284174,
2013/7/3,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38520,159780,38520,38520,1280839,
2013/7/2,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38471,159623,38471,38471,1277725,
2013/7/1,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38422,159465,38422,38422,1274176,
2013/6/30,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38329,159384,38329,38329,1272696,
2013/6/29,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38295,159346,38295,38295,1271240,
2013/6/28,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38262,159309,38262,38262,1269784,
2013/6/27,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38228,159271,38228,38228,1267074,
2013/6/26,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38194,159234,38194,38194,1263628,
2013/6/25,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38187,159138,38187,38187,1257036,
2013/6/24,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38147,159072,38147,38147,1250992,
2013/6/23,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38076,158968,38076,38076,1246948,
2013/6/22,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38055,158911,38055,38055,1242963,
2013/6/21,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38033,158854,38033,38033,1238979,
2013/6/20,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,38012,158798,38012,38012,1234383,
2013/6/19,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,37970,158737,37970,37970,1229036,
2013/6/18,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,37929,158676,37929,37929,1226347,
2013/6/17,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,37885,158583,37885,37885,1222772,
2013/6/16,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,37835,158785,37835,37835,1220348,
2013/6/15,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,37784,158988,37784,37784,1217189,
2013/6/14,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,37734,159190,37734,37734,1214031,
2013/6/13,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,37684,159393,37684,37684,1208420,
2013/6/12,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,37622,159216,37622,37622,1202524,
2013/6/11,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,37563,159036,37563,37563,1195876,
2013/6/10,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,37503,158885,37503,37503,1197083,
2013/6/9,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,37420,158668,37420,37420,1194317,
2013/6/8,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,37392,158603,37392,37392,1192025,
2013/6/7,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,37365,158538,37365,37365,1189732,
2013/6/6,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,37337,158474,37337,37337,1185780,
2013/6/5,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,36110,156755,36110,36110,1179754,
2013/6/4,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,34884,155036,34884,34884,1169286,
2013/6/3,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,34815,154946,34815,34815,1160498,
2013/6/2,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,34743,154808,34743,34743,1164681,
2013/6/1,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,34670,154670,34670,34670,1168864,
2013/5/31,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,34598,154533,34598,34598,1173047,
2013/5/30,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,34526,154395,34526,34526,1179171,
2013/5/29,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,34473,154234,34473,34473,1174550,
2013/5/28,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,34434,153986,34434,34434,1169704,
2013/5/27,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,34352,153684,34352,34352,1164051,
2013/5/26,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,34289,153363,34289,34289,1150802,
2013/5/25,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,34250,153206,34250,34250,1140494,
2013/5/24,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,34212,153048,34212,34212,1130186,
2013/5/23,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,34173,152890,34173,34173,1126431,
2013/5/22,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,34074,152430,34074,34074,1121812,
2013/5/21,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,33975,151972,33975,33975,1117265,
2013/5/20,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,33886,151198,33886,33886,1112144,
2013/5/19,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,33611,150440,33611,33611,1108796,
2013/5/18,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,33336,149683,33336,33336,1103901,
2013/5/17,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,33062,148910,33062,33062,1098989,
2013/5/16,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,32787,148136,32787,32787,1092445,
2013/5/15,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,32624,147454,32624,32624,1078490,
2013/5/14,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,32519,146969,32519,32519,1064948,
2013/5/13,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,32386,146436,32386,32386,1059588,
2013/5/12,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,32258,145734,32258,32258,1051758,
2013/5/11,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,32206,145503,32206,32206,1044626,
2013/5/10,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,32153,145271,32153,32153,1037494,
2013/5/9,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,32101,145040,32101,32101,1028270,
2013/5/8,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,31975,144595,31975,31975,1027306,
2013/5/7,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,31823,143968,31823,31823,1024887,
2013/5/6,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,31645,143155,31645,31645,1028587,
2013/5/5,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,31476,142400,31476,31476,1029297,
2013/5/4,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,31405,142167,31405,31405,1030530,
2013/5/3,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,31333,141935,31333,31333,1031764,
2013/5/2,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,31262,141702,31262,31262,1032166,
2013/5/1,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,31160,141294,31160,31160,1027023,
2013/4/30,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,31059,140885,31059,31059,1027485,
2013/4/29,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,30897,140183,30897,30897,1025294,
2013/4/28,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,30766,139824,30766,30766,1025123,
2013/4/27,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,30636,139283,30636,30636,1024768,
2013/4/26,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,30505,138741,30505,30505,1024414,
2013/4/25,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,30375,138199,30375,30375,1022606,
2013/4/24,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,30244,137657,30244,30244,1016843,
2013/4/23,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,30108,136912,30108,30108,1009226,
2013/4/22,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,29859,135917,29859,29859,1002838,
2013/4/21,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,29645,134991,29645,29645,995164,
2013/4/20,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,29554,134626,29554,29554,985948,
2013/4/19,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,29464,134280,29464,29464,974966,
2013/4/18,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,29373,133935,29373,29373,963983,
2013/4/17,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,29177,132994,29177,29177,952676,
2013/4/16,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,29054,132751,29054,29054,946490,
2013/4/15,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,28745,131606,28745,28745,939800,
2013/4/14,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,28429,130431,28429,28429,935917,
2013/4/13,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,28329,130084,28329,28329,933075,
2013/4/12,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,28230,129821,28230,28230,930316,
2013/4/11,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,28130,129557,28130,28130,924974,
2013/4/10,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,27916,128885,27916,27916,919058,
2013/4/9,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,27438,127685,27438,27438,913018,
2013/4/8,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,27358,127405,27358,27358,907730,
2013/4/7,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,27278,127125,27278,27278,903078,
2013/4/6,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,26967,126469,26967,26967,896967,
2013/4/5,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,26889,126274,26889,26889,891316,
2013/4/4,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,26811,126079,26811,26811,884976,
2013/4/3,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,26733,125884,26733,26733,877341,
2013/4/2,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,26589,125407,26589,26589,613859,
2013/4/1,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,26337,124267,26337,26337,608684,
2013/3/31,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,26164,123687,26164,26164,605089,
2013/3/30,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,25991,123106,25991,25991,601385,
2013/3/29,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,25818,122525,25818,25818,597681,
2013/3/28,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,25645,121944,25645,25645,593977,
2013/3/27,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,25472,121364,25472,25472,590203,
2013/3/26,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,25207,120469,25207,25207,586114,
2013/3/25,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,24935,119458,24935,24935,582137,
2013/3/24,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,24581,118304,24581,24581,577933,
2013/3/23,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,24523,118213,24523,24523,574634,
2013/3/22,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,24465,118148,24465,24465,571362,
2013/3/21,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,24407,118082,24407,24407,569527,
2013/3/20,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,24349,118017,24349,24349,567882,
2013/3/19,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,24153,117479,24153,24153,565846,
2013/3/18,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,23957,116940,23957,23957,563713,
2013/3/17,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,23625,115709,23625,23625,561202,
2013/3/16,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,23548,115350,23548,23548,559184,
2013/3/15,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,23472,114992,23472,23472,557166,
2013/3/14,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,23395,114633,23395,23395,554796,
2013/3/13,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,23318,114274,23318,23318,552365,
2013/3/12,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,22933,112984,22933,22933,549320,
2013/3/11,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,22656,111839,22656,22656,546646,
2013/3/10,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,22380,110693,22380,22380,543286,
2013/3/9,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,22002,109826,22002,22002,540204,
2013/3/8,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,21860,109214,21860,21860,527430,
2013/3/7,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,21719,108602,21719,21719,514656,
2013/3/6,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,21578,107990,21578,21578,501882,
2013/3/5,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,21436,107378,21436,21436,489097,
2013/3/4,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,21052,106404,21052,21052,486073,
2013/3/3,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,20669,105431,20669,20669,483048,
2013/3/2,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,20536,104600,20536,20536,480157,
2013/3/1,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,20404,103950,20404,20404,477446,
2013/2/28,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,20272,103300,20272,20272,474619,
2013/2/27,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,20139,102649,20139,20139,471859,
2013/2/26,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,19852,101349,19852,19852,468589,
2013/2/25,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,19565,100049,19565,19565,464712,
2013/2/24,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,19432,99259,19432,19432,461634,
2013/2/23,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,19299,98468,19299,19299,458882,
2013/2/22,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,19167,97678,19167,19167,456130,
2013/2/21,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,19034,96887,19034,19034,452794,
2013/2/20,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,18901,96097,18901,18901,449592,
2013/2/19,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,18542,94874,18542,18542,445974,
2013/2/18,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,18389,93576,18389,18389,442488,
2013/2/17,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,18118,92408,18118,18118,439682,
2013/2/16,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,17959,91890,17959,17959,437219,
2013/2/15,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,17800,91371,17800,17800,434101,
2013/2/14,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,17642,90852,17642,17642,430355,
2013/2/13,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,17483,90334,17483,17483,425975,
2013/2/12,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,17321,89237,17321,17321,421539,
2013/2/11,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,17122,88028,17122,17122,417210,
2013/2/10,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,16917,87057,16917,16917,414972,
2013/2/9,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,16747,86477,16747,16747,413292,
2013/2/8,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,16577,85897,16577,16577,411383,
2013/2/7,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,16407,85317,16407,16407,409474,
2013/2/6,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,16237,84737,16237,16237,406002,
2013/2/5,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,15989,83843,15989,15989,396623,
2013/2/4,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,15851,83199,15851,15851,394613,
2013/2/3,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,15673,82460,15673,15673,385425,
2013/2/2,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,15566,82075,15566,15566,383916,
2013/2/1,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,15460,81690,15460,15460,382752,
2013/1/31,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,15354,81304,15354,15354,381402,
2013/1/30,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,15247,80919,15247,15247,378677,
2013/1/29,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,15071,80138,15071,15071,375331,
2013/1/28,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,14895,79358,14895,14895,371999,
2013/1/27,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,14790,78947,14790,14790,363043,
2013/1/26,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,14686,78536,14686,14686,358959,
2013/1/25,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,14581,78126,14581,14581,354851,
2013/1/24,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,14477,77715,14477,14477,350793,
2013/1/23,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,14372,77304,14372,14372,349134,
2013/1/22,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,14209,76579,14209,14209,346906,
2013/1/21,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,14047,75744,14047,14047,341507,
2013/1/20,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,13852,74754,13852,13852,337544,
2013/1/19,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,13747,74330,13747,13747,335022,
2013/1/18,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,13642,73906,13642,13642,332500,
2013/1/17,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,13537,73482,13537,13537,330861,
2013/1/16,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,13432,73055,13432,13432,328935,
2013/1/15,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,13276,72385,13276,13276,325478,
2013/1/14,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,13144,71611,13144,13144,321365,
2013/1/13,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,13011,70837,13011,13011,262597,
2013/1/12,IRQ,Erbil,Erbil Non-Camp,36.1911,44.0092,12879,70469,12879,12879,260963,
